,Lati,Long
1380,33.9419,-118.2781
1381,33.9419,-118.2781
1382,33.9447,-118.2739
1383,33.9565,-118.2782
1384,33.9304,-118.2518
1385,33.9555,-118.2871
1386,33.9492,-118.2717
1387,33.9321,-118.2463
1388,33.9456,-118.2739
1389,33.9501,-118.2408
1390,33.9311,-118.2652
1391,33.9345,-118.2623
1392,33.9515,-118.2419
1393,33.9474,-118.2781
1394,33.9438,-118.2673
1395,33.9467,-118.2871
1396,33.951,-118.2827
1397,33.9521,-118.2564
1398,33.9348,-118.2826
1399,33.8834,-118.2903
1400,33.9248,-118.2826
1401,33.9348,-118.2784
1402,33.9447,-118.2739
1403,33.9319,-118.2555
1404,33.9194,-118.2831
1405,33.9283,-118.2652
1406,33.9323,-118.2502
1407,33.9301,-118.2603
1408,33.9555,-118.2871
1409,33.9292,-118.2826
1410,33.9408,-118.2826
1411,33.9423,-118.2894
1412,33.9529,-118.2673
1413,33.9367,-118.2871
1414,33.9332,-118.2522
1415,33.9183,-118.2896
1416,33.9348,-118.2739
1417,33.9277,-118.2543
1418,33.9327,-118.2351
1500,34.0618,-118.2916
1501,34.0598,-118.2865
1502,34.0712,-118.2991
1503,34.0473,-118.2916
1504,34.0709,-118.2941
1505,34.0597,-118.3053
1508,34.0543,-118.3193
1509,34.0577,-118.2998
1510,34.0385,-118.2878
1511,34.0598,-118.2998
1512,34.0568,-118.2916
1513,34.05,-118.3082
1514,34.056,-118.2916
1515,34.0618,-118.3004
1516,34.0667,-118.2871
1517,34.0636,-118.296
1518,34.0655,-118.3114
1519,34.075,-118.2838
1520,34.0508,-118.2877
1522,34.0382,-118.2916
1523,34.0735,-118.2856
1524,34.0672,-118.2941
1525,34.0672,-118.2941
1526,34.0473,-118.2891
1527,34.0463,-118.2891
1528,34.0455,-118.3003
1529,34.0436,-118.309
1530,34.055,-118.2877
1531,34.0598,-118.2929
1532,34.0545,-118.3031
1533,34.0499,-118.2879
1534,34.0597,-118.3101
1535,34.069,-118.3091
1536,34.0799,-118.3181
1537,34.0672,-118.2941
1538,34.0672,-118.2941
1541,34.0418,-118.2852
1542,34.0727,-118.2954
1543,34.0727,-118.2954
1544,34.049,-118.309
1545,34.0691,-118.2979
1546,34.0509,-118.3031
1547,34.0577,-118.2998
1548,34.0637,-118.2884
1549,34.0464,-118.3061
1550,34.069,-118.3004
1551,34.0382,-118.3003
1552,34.0382,-118.3003
1553,34.0418,-118.3116
1588,34.0481,-118.2507
1589,34.0392,-118.2328
1590,34.0494,-118.2581
1591,34.0407,-118.2468
1592,34.0363,-118.2677
1593,34.0482,-118.2472
1594,34.046,-118.2509
1595,34.0671,-118.2483
1596,34.0491,-118.2558
1597,34.0419,-118.2485
1598,34.0426,-118.2412
1599,34.043,-118.242
1600,34.0478,-118.2502
1601,34.0726,-118.2578
1602,34.0763,-118.2944
1603,34.08,-118.2881
1604,34.0511,-118.2707
1605,34.0491,-118.2823
1606,34.0601,-118.2761
1607,34.0685,-118.2775
1608,34.0517,-118.2663
1609,34.0605,-118.2694
1610,34.0453,-118.2738
1611,34.0909,-118.2961
1612,34.0355,-118.3003
1613,34.0099,-118.3171
1614,34.0151,-118.3472
1615,34.0096,-118.2827
1616,34.0055,-118.2916
1617,34.0217,-118.3725
1618,34.0338,-118.337
1619,34.025,-118.3551
1620,34.0149,-118.3436
1621,34.0276,-118.3384
1622,34.006,-118.329
1623,34.0222,-118.3227
1624,34.0317,-118.363
1625,34.0191,-118.3252
1626,34.0279,-118.343
1627,34.0291,-118.3054
1628,34.0109,-118.2915
1629,34.0037,-118.3225
1630,34.0282,-118.276
1631,34.0355,-118.3003
1632,34.0508,-118.2078
1633,34.0765,-118.2118
1634,34.0488,-118.2123
1635,34.0284,-118.2158
1636,34.0284,-118.2158
1637,34.0497,-118.2255
1638,34.0674,-118.1709
1639,34.0495,-118.2036
1640,34.0495,-118.2036
1650,34.1074,-118.318
1651,34.103,-118.3225
1652,34.1017,-118.3136
1653,34.0981,-118.3032
1654,34.1018,-118.3005
1655,34.1052,-118.3252
1656,34.098,-118.3223
1657,34.1016,-118.3387
1658,34.1034,-118.3325
1660,34.1016,-118.3387
1661,34.1038,-118.3224
1662,34.0907,-118.3299
1663,34.0907,-118.3299
1664,34.0998,-118.3295
1665,34.0997,-118.335
1666,34.0908,-118.3266
1667,34.1079,-118.3337
1668,34.1016,-118.3387
1669,34.1016,-118.3267
1670,34.0871,-118.3135
1671,34.0962,-118.3483
1672,34.0835,-118.3428
1673,34.0465,-118.3555
1674,34.0835,-118.3416
1675,34.0472,-118.3201
1676,34.0472,-118.3201
1677,34.0459,-118.3374
1678,34.0446,-118.3436
1679,34.0711,-118.3764
1680,34.0372,-118.3444
1681,34.0337,-118.3804
1682,34.063,-118.3813
1702,34.0883,-118.2352
1703,34.1051,-118.2313
1704,34.1022,-118.2455
1705,34.1137,-118.1819
1706,34.1393,-118.2088
1707,34.0945,-118.2085
1708,34.1078,-118.2024
1709,34.0956,-118.2918
1710,34.1018,-118.2984
1711,34.1107,-118.2027
1712,34.1107,-118.2027
1713,34.0982,-118.2874
1714,33.9906,-118.2827
1715,33.9921,-118.3108
1716,33.944,-118.3068
1717,33.9731,-118.3304
1718,33.9746,-118.3187
1719,33.985,-118.3002
1720,33.986,-118.2827
1722,33.9819,-118.2892
1724,33.9932,-118.3002
1725,33.9712,-118.2608
1726,33.9951,-118.3002
1727,33.9746,-118.2918
1728,33.9545,-118.309
1729,33.985,-118.2937
1730,33.9969,-118.2959
1731,33.9806,-118.3024
1732,33.9806,-118.3024
1733,33.9806,-118.3024
1734,33.9591,-118.3112
1735,33.9591,-118.3112
1736,33.9591,-118.3112
1737,33.9591,-118.3112
1738,33.9591,-118.3112
1739,33.9591,-118.3112
1740,33.9591,-118.3112
1741,33.9657,-118.2827
1742,33.9746,-118.3024
1743,33.9746,-118.3024
1744,33.9933,-118.2871
1745,33.9455,-118.309
1746,33.9932,-118.3002
1747,33.9709,-118.3112
1748,33.9665,-118.2651
1749,33.964,-118.2739
1751,33.9713,-118.2739
1752,33.9685,-118.263
1753,34.0313,-118.2432
1755,33.9818,-118.2783
1756,33.9824,-118.2739
1757,33.9824,-118.2739
1758,33.9824,-118.2739
1759,33.9824,-118.2739
1760,33.9824,-118.2739
1761,34.0172,-118.249
1762,33.9786,-118.2717
1763,33.9786,-118.2717
1764,34.0255,-118.2746
1765,34.0285,-118.269
1766,34.0285,-118.269
1767,34.0285,-118.269
1768,34.0285,-118.269
1769,33.9843,-118.2674
1770,34.0166,-118.2501
1771,34.0075,-118.2775
1772,33.9922,-118.2521
1773,34.0347,-118.2339
1774,34.022,-118.246
1775,34.0206,-118.2428
1776,33.9857,-118.2652
1777,33.998,-118.2565
1778,33.9994,-118.2499
1780,33.9852,-118.2739
1781,33.9988,-118.4717
1782,33.9619,-118.4327
1783,33.9798,-118.4656
1785,34.1202,-118.3538
1788,34.1394,-118.3675
1806,33.9507,-118.2447
1807,33.9507,-118.2447
1808,33.9507,-118.2461
1809,33.933,-118.2695
1810,33.942,-118.2739
1811,33.9551,-118.2869
1812,33.9519,-118.2827
1813,33.9399,-118.2826
1814,33.9407,-118.2916
1815,33.9328,-118.2603
1816,33.9492,-118.2739
1822,34.0618,-118.2979
1823,34.0726,-118.3073
1824,34.0577,-118.3009
1825,34.0385,-118.303
1826,34.0746,-118.2966
1827,34.0577,-118.3009
1828,34.0672,-118.3119
1829,34.0564,-118.2879
1830,34.0436,-118.313
1831,34.0577,-118.3078
1839,34.0401,-118.2668
1840,34.0503,-118.2433
1841,34.0428,-118.2461
1842,34.0428,-118.2461
1843,34.0412,-118.2436
1844,34.0458,-118.243
1845,34.0428,-118.2461
1846,34.0471,-118.2491
1847,34.0566,-118.2319
1848,34.0449,-118.2458
1849,34.0416,-118.2584
1850,34.0417,-118.2443
1851,34.0442,-118.2439
1852,34.0407,-118.2468
1853,34.0483,-118.2631
1854,34.0394,-118.2405
1855,34.0478,-118.2484
1856,34.0458,-118.243
1857,34.0569,-118.2689
1858,34.061,-118.2775
1859,34.0462,-118.276
1860,34.0472,-118.2782
1861,34.0836,-118.2978
1862,34.0562,-118.2673
1863,34.0609,-118.2823
1864,34.0624,-118.2813
1865,34.0567,-118.2815
1866,34.0596,-118.2749
1867,34.0554,-118.2702
1868,34.0517,-118.2798
1869,34.0667,-118.2703
1870,34.0776,-118.2635
1871,34.0776,-118.2635
1872,34.0695,-118.2768
1873,34.053,-118.2648
1874,34.0345,-118.3696
1875,34.0346,-118.2915
1876,34.0219,-118.3119
1877,34.0219,-118.3119
1878,34.0345,-118.3696
1879,34.0345,-118.3696
1880,34.0291,-118.3669
1881,34.0183,-118.3089
1882,34.0282,-118.276
1883,34.017,-118.3477
1884,34.0291,-118.3054
1885,34.0326,-118.3417
1886,34.0241,-118.3283
1887,34.0073,-118.3182
1888,34.015,-118.3536
1889,34.0334,-118.3639
1890,34.0334,-118.3639
1891,34.0148,-118.3222
1892,34.0146,-118.3045
1893,34.0109,-118.3113
1894,34.0273,-118.3028
1895,34.0256,-118.3119
1896,34.017,-118.3477
1897,34.0121,-118.3423
1898,34.011,-118.3351
1899,34.0173,-118.3528
1900,34.0346,-118.303
1901,34.0037,-118.3182
1902,34.0423,-118.2155
1903,34.0738,-118.2078
1904,34.0423,-118.2155
1905,34.0771,-118.1681
1906,34.066,-118.2102
1907,34.0245,-118.2143
1908,34.0205,-118.2024
1909,34.0499,-118.226
1910,34.0773,-118.2028
1911,34.0915,-118.1911
1912,34.0609,-118.2052
1913,34.0819,-118.184
1916,33.8448,-118.304
1917,33.8325,-118.3039
1924,33.819,-118.3015
1925,34.1042,-118.3383
1926,34.0999,-118.3038
1927,34.121,-118.3362
1928,34.1004,-118.3414
1929,34.0981,-118.3197
1930,34.1006,-118.3417
1931,34.0862,-118.3078
1932,34.0998,-118.3295
1933,34.0962,-118.3441
1934,34.0871,-118.3135
1935,34.1016,-118.331
1936,34.0999,-118.3038
1937,34.1016,-118.3387
1938,34.0944,-118.3353
1939,34.1038,-118.3151
1940,34.1038,-118.3151
1941,34.1002,-118.3736
1942,34.0944,-118.318
1943,34.1016,-118.3295
1944,34.1016,-118.3295
1945,34.0712,-118.359
1946,34.0399,-118.3377
1947,34.0441,-118.3382
1948,34.0534,-118.3762
1949,34.0594,-118.3836
1950,34.0672,-118.497
1951,34.0401,-118.4644
1952,34.0415,-118.4613
1953,34.0572,-118.3783
1961,34.1106,-118.1908
1962,34.0747,-118.2402
1963,34.0986,-118.2962
1964,34.114,-118.1949
1965,34.1078,-118.2545
1966,34.1436,-118.2174
1967,34.1001,-118.29
1968,34.0986,-118.2962
1969,34.1055,-118.2558
1971,34.0858,-118.2599
1972,34.1054,-118.3082
1973,34.0924,-118.2804
1974,33.999,-118.3089
1975,33.9785,-118.2937
1976,33.9932,-118.3193
1977,33.9798,-118.3112
1978,33.9643,-118.2871
1979,33.9643,-118.2871
1980,33.9905,-118.2871
1981,33.9746,-118.3187
1982,33.9863,-118.2881
1983,33.9745,-118.3309
1984,33.9892,-118.2827
1985,33.9629,-118.2575
1986,33.9698,-118.2856
1987,33.9698,-118.2856
1988,33.9921,-118.3108
1989,33.989,-118.3308
1990,33.96,-118.294
1991,34.001,-118.3089
1992,34.001,-118.3089
1993,33.9601,-118.2739
1994,33.9851,-118.3068
1995,33.9969,-118.3002
1996,34.0037,-118.2878
1997,33.9664,-118.309
1998,33.961,-118.2959
1999,33.9688,-118.2827
2000,33.9615,-118.2919
2002,34.0027,-118.3002
2003,33.9846,-118.2892
2004,33.9846,-118.2892
2005,33.9764,-118.3226
2010,33.9545,-118.3079
2011,34.0027,-118.3002
2012,33.9915,-118.2871
2013,34.0006,-118.2871
2014,33.9638,-118.2629
2015,33.9709,-118.3112
2016,33.9782,-118.3309
2017,34.0037,-118.3002
2018,33.973,-118.2739
2019,33.9933,-118.3126
2020,33.9713,-118.2739
2021,33.9746,-118.309
2022,33.9646,-118.3068
2023,33.9611,-118.2842
2024,33.9833,-118.3024
2025,33.9833,-118.3024
2026,33.9833,-118.3024
2027,33.9709,-118.3046
2028,33.9656,-118.2651
2029,33.977,-118.309
2030,33.9722,-118.2695
2031,33.9748,-118.2652
2032,33.9748,-118.2652
2033,33.9837,-118.3309
2034,33.9737,-118.3003
2035,33.9924,-118.2871
2036,33.9942,-118.3089
2037,33.999,-118.3089
2038,33.9892,-118.2871
2039,33.9675,-118.2651
2040,33.9417,-118.3113
2041,33.9953,-118.2871
2042,33.9953,-118.2871
2043,33.9953,-118.2871
2044,34.0092,-118.2692
2045,34.0128,-118.2664
2046,33.9824,-118.2783
2047,33.9933,-118.28
2048,34.0082,-118.2652
2049,34.0385,-118.2437
2050,34.0038,-118.2805
2051,34.0121,-118.2489
2052,34.0155,-118.2772
2053,34.0396,-118.2451
2054,34.0219,-118.2571
2055,34.005,-118.2411
2056,33.9782,-118.2783
2057,34.0169,-118.2484
2058,33.9943,-118.2739
2059,33.9945,-118.4763
2060,33.9568,-118.429
2061,33.9913,-118.4775
2062,34.0062,-118.4289
2063,34.0062,-118.4289
2064,33.9934,-118.46
2065,33.9882,-118.4741
2066,33.9934,-118.46
2067,33.9926,-118.4787
2068,33.9891,-118.4506
2069,33.9803,-118.4648
2070,33.9994,-118.4577
2075,34.1451,-118.3875
2094,33.9024,-118.2871
2095,33.9383,-118.2695
2096,33.9457,-118.243
2097,33.9528,-118.2782
2098,33.9237,-118.2696
2099,33.9237,-118.2696
2100,33.9574,-118.2564
2101,33.9348,-118.2739
2102,33.9327,-118.2351
2103,33.9456,-118.2652
2104,33.9367,-118.2871
2106,33.9265,-118.2739
2107,33.931,-118.2783
2108,33.956,-118.2772
2109,33.9323,-118.2502
2110,33.9407,-118.2848
2111,33.9348,-118.2717
2112,33.9472,-118.2739
2113,33.9201,-118.2868
2114,33.9019,-118.2825
2115,33.9274,-118.2871
2116,33.9326,-118.2502
2117,33.9581,-118.2651
2129,34.0821,-118.3017
2130,34.0753,-118.2994
2131,34.0672,-118.3041
2132,34.0443,-118.2916
2133,34.069,-118.3004
2134,34.0618,-118.2954
2135,34.0472,-118.3102
2136,34.04,-118.3003
2137,34.0436,-118.3164
2138,34.0436,-118.3164
2139,34.0436,-118.3164
2149,34.0391,-118.2659
2150,34.0495,-118.2494
2151,34.0494,-118.2599
2152,34.0519,-118.2531
2153,34.0467,-118.252
2154,34.0414,-118.2319
2155,34.0412,-118.2436
2156,34.0545,-118.2499
2157,34.0472,-118.2385
2158,34.0407,-118.2468
2159,34.0453,-118.2443
2160,34.0409,-118.2609
2161,34.0409,-118.2609
2162,34.0409,-118.2609
2163,34.0442,-118.2439
2164,34.058,-118.2715
2165,34.0737,-118.2571
2166,34.0428,-118.2819
2167,34.0777,-118.2688
2168,34.0572,-118.2576
2169,34.0719,-118.2822
2170,34.0572,-118.2576
2171,34.0686,-118.2844
2172,34.0625,-118.2556
2174,34.0686,-118.2844
2175,34.058,-118.2682
2176,34.08,-118.2739
2177,34.0539,-118.2712
2179,34.0506,-118.2769
2180,34.0529,-118.2733
2181,34.0511,-118.2707
2182,34.0609,-118.2823
2183,34.0763,-118.297
2184,34.0836,-118.2978
2185,34.0598,-118.2734
2186,34.0473,-118.2842
2187,34.0549,-118.2778
2188,34.058,-118.2759
2189,34.0183,-118.3089
2190,34.0074,-118.285
2191,34.0054,-118.3338
2192,34.0175,-118.346
2193,34.0082,-118.298
2194,34.0146,-118.313
2195,34.0256,-118.326
2196,34.0083,-118.2827
2197,34.0328,-118.2864
2198,34.0155,-118.3013
2199,34.0346,-118.303
2200,34.0228,-118.3047
2201,34.0101,-118.2872
2202,34.0219,-118.3047
2203,34.0348,-118.3113
2204,34.0312,-118.3251
2205,34.0108,-118.3182
2206,34.0108,-118.3182
2207,34.0108,-118.3182
2208,34.0215,-118.346
2209,34.0199,-118.3624
2210,34.0216,-118.3556
2211,34.0055,-118.2916
2212,34.0216,-118.3646
2213,34.0312,-118.3251
2214,34.0312,-118.3262
2215,34.0272,-118.3537
2216,34.0282,-118.372
2217,34.0278,-118.3378
2218,34.0278,-118.3378
2219,34.0099,-118.3089
2220,34.0529,-118.2219
2221,34.0437,-118.2098
2222,34.0781,-118.2181
2223,34.0497,-118.1961
2224,34.0497,-118.1961
2225,34.0642,-118.1847
2226,34.0502,-118.2093
2227,34.0407,-118.1939
2228,34.0857,-118.1875
2229,34.07,-118.1998
2230,34.0897,-118.167
2231,34.0648,-118.1982
2244,33.8325,-118.3039
2254,34.1018,-118.305
2255,34.1016,-118.3387
2256,34.104,-118.3297
2257,34.0998,-118.3211
2258,34.0928,-118.3092
2259,34.1,-118.3113
2260,34.1,-118.3113
2261,34.0775,-118.3563
2262,34.0513,-118.3558
2263,34.0491,-118.364
2264,34.0623,-118.344
2265,34.0761,-118.3614
2266,34.0361,-118.3402
2267,34.0496,-118.3229
2268,34.0379,-118.323
2269,34.0574,-118.3514
2270,34.04,-118.3697
2271,34.0427,-118.3423
2272,34.0499,-118.2614
2273,34.0499,-118.2614
2274,34.0636,-118.4482
2275,34.0581,-118.4236
2276,34.0343,-118.4478
2277,34.0294,-118.4481
2278,34.0465,-118.4484
2279,34.0398,-118.3954
2280,34.0456,-118.4547
2302,34.1012,-118.2918
2303,34.1054,-118.2874
2304,34.1305,-118.2259
2305,34.0884,-118.2258
2306,34.1063,-118.1995
2307,34.086,-118.2248
2308,34.1157,-118.1912
2309,34.1374,-118.1897
2310,34.1109,-118.2016
2311,33.9713,-118.2739
2312,33.9717,-118.2914
2313,33.9806,-118.3309
2314,33.9824,-118.309
2315,33.9664,-118.309
2316,33.9891,-118.3226
2317,33.9892,-118.3002
2318,33.9846,-118.2915
2319,33.9774,-118.2838
2320,33.9511,-118.3079
2321,33.9821,-118.3318
2322,33.9746,-118.3035
2323,33.9746,-118.3035
2324,33.9746,-118.3035
2325,33.9915,-118.3067
2326,33.9746,-118.3294
2329,33.9921,-118.3108
2330,33.9806,-118.3323
2331,34.0007,-118.3002
2332,33.9806,-118.3309
2333,33.9807,-118.2827
2334,34.0017,-118.2896
2335,33.9616,-118.2782
2336,33.96,-118.3025
2337,33.9892,-118.3062
2338,33.977,-118.3024
2339,33.977,-118.3024
2340,33.9915,-118.2827
2341,34.0028,-118.3089
2342,33.9665,-118.2695
2343,33.9932,-118.3282
2344,33.9859,-118.3002
2345,33.9931,-118.3308
2346,33.9909,-118.3294
2347,34.0076,-118.2653
2348,34.0011,-118.2521
2349,34.0011,-118.2521
2350,34.0039,-118.2477
2351,33.9924,-118.2739
2352,33.9788,-118.2739
2353,34.0342,-118.2496
2354,34.0315,-118.2445
2355,34.0315,-118.2445
2356,34.0187,-118.2726
2357,33.9786,-118.2761
2358,33.9786,-118.2761
2359,34.0221,-118.2527
2360,34.0171,-118.2736
2361,33.9834,-118.2718
2362,34.0152,-118.2793
2363,33.993,-118.2478
2364,34.0039,-118.2665
2365,34.0342,-118.2496
2366,33.9965,-118.2762
2367,34.0075,-118.2775
2368,33.9987,-118.2652
2369,34.0224,-118.2524
2370,34.0039,-118.2617
2371,33.9911,-118.2542
2372,34.0067,-118.2486
2373,33.9892,-118.2783
2374,33.9906,-118.2783
2375,34.0242,-118.2623
2376,34.032,-118.2441
2377,34.0267,-118.3986
2378,33.9956,-118.4722
2379,33.9761,-118.421
2380,34.0062,-118.4289
2381,34.0267,-118.3986
2382,34.0267,-118.3986
2383,33.9843,-118.4643
2384,33.9897,-118.4193
2385,33.9871,-118.4733
2386,34.0037,-118.4335
2387,33.9949,-118.4178
2388,33.9587,-118.4328
2411,33.932,-118.2652
2412,33.9492,-118.2695
2413,33.942,-118.2739
2414,33.9292,-118.2739
2415,33.931,-118.2783
2416,33.9292,-118.2652
2417,33.932,-118.2652
2418,33.8816,-118.2913
2419,33.8816,-118.2913
2420,33.8816,-118.2913
2422,33.9583,-118.2605
2423,33.931,-118.2652
2424,33.9352,-118.239
2425,33.9352,-118.239
2426,33.941,-118.2541
2427,33.9352,-118.239
2428,33.9352,-118.239
2429,33.9352,-118.239
2430,33.9327,-118.2351
2445,34.0636,-118.3047
2446,34.0418,-118.309
2447,34.0418,-118.309
2448,34.0491,-118.2989
2449,34.0636,-118.296
2450,34.0637,-118.2916
2451,34.0636,-118.3004
2452,34.0691,-118.2967
2453,34.0577,-118.3009
2455,34.0635,-118.2929
2456,34.0443,-118.2898
2457,34.0672,-118.3091
2458,34.0618,-118.2878
2459,34.0418,-118.3116
2460,34.0526,-118.2989
2461,34.0617,-118.3078
2462,34.0581,-118.3066
2472,34.0476,-118.2477
2473,34.0428,-118.2461
2474,34.0423,-118.2561
2475,34.0752,-118.2276
2476,34.0445,-118.2523
2477,34.0658,-118.2296
2478,34.0308,-118.2602
2479,34.0437,-118.2455
2480,34.0473,-118.2566
2481,34.0446,-118.249
2482,34.0442,-118.2439
2483,34.0459,-118.2579
2484,34.0423,-118.2452
2485,34.0449,-118.2415
2486,34.0449,-118.2458
2487,34.0449,-118.2458
2488,34.0529,-118.2549
2489,34.0408,-118.2428
2490,34.0449,-118.2458
2491,34.0455,-118.2381
2492,34.0449,-118.2415
2493,34.0474,-118.2496
2494,34.0395,-118.2527
2495,34.0635,-118.2458
2496,34.0416,-118.2584
2497,34.0467,-118.247
2498,34.0348,-118.235
2499,34.0439,-118.2479
2500,34.0449,-118.2458
2501,34.0503,-118.2808
2502,34.0763,-118.2613
2503,34.0667,-118.2703
2504,34.0522,-118.281
2505,34.0829,-118.2733
2506,34.0649,-118.2797
2508,34.0762,-118.2613
2509,34.0554,-118.2702
2510,34.0568,-118.2821
2511,34.057,-118.2691
2512,34.0573,-118.2831
2513,34.0573,-118.2699
2514,34.0891,-118.2992
2515,34.061,-118.2615
2516,34.0609,-118.278
2517,34.0473,-118.2842
2518,34.0873,-118.296
2519,34.066,-118.2689
2520,34.0818,-118.2868
2521,34.0609,-118.2823
2522,34.0818,-118.2905
2523,34.0585,-118.2725
2524,34.0312,-118.3251
2525,34.0097,-118.2842
2526,34.0145,-118.3045
2527,34.0295,-118.3405
2528,34.023,-118.351
2529,34.0276,-118.3351
2530,34.0287,-118.3589
2531,34.0038,-118.2827
2532,34.0325,-118.3509
2533,34.0165,-118.3089
2534,34.0064,-118.2915
2535,34.0336,-118.3634
2536,34.0146,-118.313
2538,34.014,-118.2816
2539,34.0182,-118.2944
2540,34.02,-118.2915
2541,34.0357,-118.2915
2542,34.0146,-118.3089
2543,34.0363,-118.2762
2544,34.0295,-118.3338
2545,34.0073,-118.2894
2546,34.0214,-118.2787
2547,34.0,-118.3236
2548,34.0278,-118.3378
2549,34.0099,-118.3138
2550,34.0146,-118.3171
2551,34.0219,-118.3119
2552,34.0145,-118.3045
2553,34.0145,-118.3045
2554,34.023,-118.2944
2555,34.0423,-118.2092
2556,34.0571,-118.2084
2557,34.0489,-118.1944
2558,34.0887,-118.1785
2559,34.0199,-118.2077
2560,34.0571,-118.2084
2561,34.072,-118.209
2562,34.0351,-118.2017
2563,34.0575,-118.2078
2564,34.0332,-118.1924
2575,34.1093,-118.3075
2576,34.0885,-118.3064
2577,34.0908,-118.3012
2578,34.1016,-118.3387
2579,34.0853,-118.3299
2580,34.098,-118.3223
2581,34.0944,-118.355
2582,34.1016,-118.3387
2583,34.1007,-118.3494
2584,34.0864,-118.3059
2585,34.1227,-118.3181
2586,34.1016,-118.3333
2587,34.1016,-118.3333
2588,34.1016,-118.3333
2589,34.1016,-118.3333
2590,34.1016,-118.3333
2591,34.1016,-118.3333
2592,34.1016,-118.3333
2593,34.1016,-118.3333
2594,34.1016,-118.3333
2595,34.0971,-118.3237
2596,34.0842,-118.3765
2597,34.0548,-118.3489
2598,34.0495,-118.3215
2599,34.0835,-118.3441
2600,34.0647,-118.3424
2601,34.0542,-118.3304
2602,34.0509,-118.3516
2603,34.0617,-118.4446
2604,34.0565,-118.4427
2605,34.0523,-118.473
2606,34.0621,-118.5016
2631,34.1012,-118.2918
2632,34.0806,-118.2616
2633,34.1161,-118.263
2634,34.0932,-118.2939
2635,34.0935,-118.2932
2636,34.0986,-118.2962
2637,34.108,-118.2719
2638,34.1117,-118.2498
2639,33.9613,-118.2871
2640,33.994,-118.3308
2641,33.9899,-118.3002
2642,33.9745,-118.3221
2643,33.9745,-118.3221
2644,33.9745,-118.3221
2645,33.9745,-118.3221
2646,33.9745,-118.3221
2647,33.9722,-118.2652
2648,33.96,-118.294
2649,33.9764,-118.3216
2650,33.9746,-118.3155
2651,33.9782,-118.2871
2652,34.001,-118.3002
2653,33.9764,-118.3216
2654,33.9818,-118.3279
2655,33.9625,-118.2871
2656,33.9762,-118.3024
2657,33.9819,-118.2848
2658,33.9713,-118.2739
2659,33.9889,-118.35
2660,33.9932,-118.3282
2661,33.9601,-118.2782
2662,33.9824,-118.3068
2663,33.9829,-118.3338
2664,33.9737,-118.2827
2665,33.994,-118.3308
2666,33.966,-118.2783
2667,33.9582,-118.309
2668,33.9933,-118.3126
2669,33.9702,-118.3003
2670,33.9997,-118.2871
2671,34.0018,-118.2827
2672,33.9718,-118.2783
2673,33.9619,-118.2717
2674,33.9665,-118.2918
2675,33.9872,-118.3277
2676,33.9613,-118.2871
2677,33.9746,-118.3294
2678,33.9746,-118.3294
2679,33.9837,-118.3235
2680,33.9829,-118.3294
2681,33.9654,-118.2739
2682,33.9638,-118.2629
2683,33.977,-118.3003
2684,33.9638,-118.2629
2685,33.9618,-118.3025
2686,33.9854,-118.3338
2687,33.9713,-118.2739
2688,33.9713,-118.2739
2689,33.9713,-118.2739
2690,34.0152,-118.2793
2691,33.993,-118.2499
2692,34.002,-118.2762
2693,34.0171,-118.2736
2694,34.0171,-118.2642
2695,34.0396,-118.2451
2696,33.9975,-118.2478
2697,34.0141,-118.277
2698,34.0102,-118.2565
2699,34.0003,-118.2599
2700,34.0104,-118.2535
2701,33.9998,-118.2774
